Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-03-04,1773.478759765625,1783.0561582463324,1723.931726527335,1750.3227801186176,3237002
2020-03-05,1809.1068115234375,1828.4318322724475,1774.2025139454279,1775.6071159547182,3937056
2020-03-06,1801.7852783203125,1807.914771729276,1763.6035080618042,1786.0783865089534,2595027
2020-03-09,1679.1094970703125,1770.6693650773132,1647.3125545915514,1766.4979590581236,4940975
2020-03-11,1663.2322998046875,1691.8368803928918,1634.5427114893055,1645.6099277650142,6796449
2020-03-12,1506.7159423828125,1624.6669383807312,1496.9257152017399,1620.9210915445626,8728786
2020-03-13,1537.746826171875,1549.409925249422,1282.136754712458,1436.9500278329067,8029720
2020-03-16,1444.1864013671875,1568.3520158151714,1426.6916473953106,1494.0739789689922,7844271
2020-03-17,1411.4957275390625,1473.6424031182853,1381.8270956666913,1472.7910787952824,5713248
2020-03-18,1408.4305419921875,1458.7863807947494,1385.742735067803,1427.500221670964,7258778
2020-03-19,1403.242919921875,1445.3483338842107,1326.406953752035,1337.512113141157,5135111
2020-03-20,1541.39306640625,1602.7504071727049,1395.224672268588,1397.7973053459116,8547498
2020-03-23,1431.8416748046875,1500.7025239172867,1387.292290324109,1389.221764997717,7003490
2020-03-24,1460.526611328125,1517.8534274689914,1400.241204511737,1417.5636623681091,6350865
2020-03-25,1500.960205078125,1552.155570703628,1440.6747838575109,1457.825674141529,2765520
2020-03-26,1535.8192138671875,1571.0643750348593,1477.1632563528901,1570.678417218145,4556067
2020-03-27,1564.5899658203125,1586.4573509276943,1501.0459382679487,1560.7310155072453,4331250
2020-03-30,1525.142578125,1633.6219349609923,1512.3223323712095,1514.4232740898228,8513547
2020-03-31,1565.9617919921875,1590.7448458365106,1526.429016490021,1575.65208548601,3927593
2020-04-01,1465.3289794921875,1573.379572859278,1459.5405548475221,1565.79032592797,4941878
2020-04-03,1418.5499267578125,1492.127279298979,1414.9482820938595,1492.127279298979,5735369
2020-04-07,1522.3126220703125,1531.4454899369334,1462.1130531895685,1466.4007747531741,5427577
2020-04-08,1462.4991455078125,1548.7252821299135,1458.683114564221,1509.2782372916101,6285615
2020-04-09,1514.552001953125,1525.3999591120478,1484.580763572668,1501.088492607335,5307397
2020-04-13,1508.6348876953125,1532.4317432494095,1497.2724251334464,1510.1355902978232,2990438
2020-04-15,1487.9681396484375,1553.870403772976,1481.6652094434473,1530.7167057035113,4761399
2020-04-16,1471.5889892578125,1513.4800088390127,1436.4296717304637,1466.3578851006434,6245533
2020-04-17,1548.896728515625,1588.1293867180648,1503.2754060956759,1543.579994850095,9895823
2020-04-20,1559.5733642578125,1569.3064736362965,1545.7239993056962,1569.3064736362965,3244282
2020-04-21,1490.11181640625,1538.9489205369196,1481.5791881416542,1513.5656311712632,5122541
2020-04-22,1517.4248046875,1535.0044647587595,1474.2474653998415,1490.112036683661,3829836
2020-04-23,1610.6824951171875,1629.3340826421702,1510.0067787588428,1526.4287721595067,5934366
2020-04-24,1559.4874267578125,1588.1293262719785,1550.268824361662,1578.481951671356,2987102
2020-04-27,1574.9661865234375,1607.8959158154835,1565.018691393737,1571.2788080316016,3374741
2020-04-28,1594.2177734375,1601.8927530533501,1571.5356638848284,1599.320120152301,2678505
2020-04-29,1634.1795654296875,1640.096642938132,1586.5001160151153,1607.0382632597286,4241510
2020-04-30,1727.480224609375,1742.5301702651993,1665.5226435061954,1697.9378627584128,5915544
2020-05-04,1655.4464111328125,1685.9321539578934,1641.0397291871698,1685.9321539578934,3729348
2020-05-05,1657.4188232421875,1695.3651602896416,1652.4879432868686,1676.5849183062858,2905528
2020-05-06,1632.421630859375,1675.3845878361092,1623.8461861661856,1663.464803457153,3517431
2020-05-07,1622.173828125,1658.8766643452973,1615.0561679831276,1637.9097463752382,3166754
2020-05-08,1623.6748046875,1663.2075858697328,1617.5433404726907,1662.8645471277882,2686530
2020-05-11,1659.6055908203125,1673.4120336562294,1637.0521329725575,1637.0521329725575,2449841
2020-05-12,1671.782958984375,1677.7857703272275,1638.1243382405246,1657.9765138319592,3256595
2020-05-13,1671.911376953125,1709.943448258849,1651.3303123803003,1709.943448258849,2656665
2020-05-14,1631.34912109375,1649.1431625146872,1621.7017492390248,1637.9093548910998,2263146
2020-05-15,1623.245849609375,1644.2556878483174,1599.4918064246722,1643.055104727092,3173682
2020-05-18,1668.43798828125,1674.7409172668574,1605.4084890637962,1635.3368028256366,3727694
2020-05-19,1671.0538330078125,1686.3180597613286,1631.906912155795,1631.906912155795,3198693
2020-05-20,1675.2987060546875,1683.2739107858047,1656.5184629025853,1672.2115671745078,2778505
2020-05-21,1707.5419921875,1713.373334698389,1664.6219672072982,1668.78103569723,3400908
2020-05-22,1732.5399169921875,1742.5303308191005,1681.859060688465,1695.4511193504916,3663418
2020-05-26,1666.2086181640625,1735.6697082676596,1650.7728203632632,1727.95180936726,4575317
2020-05-27,1719.6339111328125,1723.6643281372642,1664.708147759435,1679.929561602438,3482160
2020-05-28,1718.7763671875,1727.0945064036514,1690.4774005979664,1705.227123129921,3475681
2020-05-29,1691.3778076171875,1717.3614468252256,1682.8452820475384,1699.6531326553115,7237735
2020-06-01,1753.8929443359375,1766.5417261127154,1698.8814419773983,1706.5136092059727,3747773
2020-06-02,1755.5220947265625,1784.5499526453177,1749.4335502308068,1766.7129866908483,2443886
2020-06-03,1759.8221435546875,1774.9592676133323,1737.3314212375196,1764.7245773898399,3699799
2020-06-04,1798.8692626953125,1806.1367710405605,1760.3383029177462,1760.3383029177462,4048593
2020-06-05,1761.628173828125,1804.4164084908612,1754.790698927633,1798.9120763641683,3573289
2020-06-08,1781.840087890625,1801.8366039004993,1773.5405426557638,1787.4305117213426,2957841
2020-06-09,1782.0980224609375,1802.2665080792453,1771.949211772973,1774.4004814225148,2909439
2020-06-10,1813.661865234375,1833.6583742405157,1783.3445773863552,1786.397849789101,5168397
2020-06-11,1778.3135986328125,1810.4371155285323,1773.2823435615098,1806.136789838441,2269513
2020-06-12,1754.1029052734375,1762.4454953845413,1729.591048053387,1729.763019091141,2842642
2020-06-15,1745.8463134765625,1770.874188981728,1720.9473637564458,1753.75887106285,2399022
2020-06-16,1759.5216064453125,1783.7323602878132,1746.7925982001282,1776.0348179632026,2146528
2020-06-17,1761.2415771484375,1770.745339704138,1742.9651914554975,1759.693417776723,2703527
2020-06-18,1752.8984375,1771.0457878159457,1741.803578116264,1758.8329069367335,1944389
2020-06-19,1758.4891357421875,1797.536113462942,1747.65233615153,1756.2529874121185,5681758
2020-06-22,1744.1690673828125,1765.068692384611,1736.6005571060468,1763.1335458099416,3196138
2020-06-23,1750.4903564453125,1757.9728800352277,1728.7306697019608,1743.3517748685942,4205944
2020-06-24,1756.4249267578125,1775.3894044406768,1747.3082575837284,1749.3724348467176,2560937
2020-06-25,1733.97705078125,1771.7339258293723,1728.085626443042,1750.2323005159092,3043931
2020-06-26,1822.3486328125,1833.6584024768374,1737.288086561438,1741.6314563863018,6300722
2020-06-29,1807.5556640625,1829.874520532518,1798.6541166051798,1813.017161228657,3076341
2020-06-30,1790.7843017578125,1816.371236165045,1784.6779660870477,1806.1365463928769,3071725
2020-07-01,1799.2991943359375,1818.134535615281,1788.5053355762147,1788.6773065970146,2503466
2020-07-02,1855.2896728515625,1862.0412690650166,1804.4168972279006,1807.8571582331015,3758699
2020-07-03,1891.84228515625,1896.443717850164,1857.9558011273543,1860.8799387423696,4185208
2020-07-06,1946.4989013671875,1952.2612943844354,1896.443164596329,1896.443164596329,5190366
2020-07-07,1952.261474609375,1980.4716488229328,1919.79402060825,1956.6478901340251,5630055
2020-07-08,1908.3985595703125,1956.132177451983,1898.6799909380488,1952.3479746196724,2793358
2020-07-09,1895.884765625,1930.416298649532,1884.445856722952,1917.085288344757,3443998
2020-07-10,1911.3658447265625,1935.017636037668,1871.5017415623813,1896.6586468660116,9610320
2020-07-13,1909.344482421875,1930.8030642267013,1900.7438316001546,1909.344482421875,2963503
2020-07-14,1868.018310546875,1925.6857162191009,1862.0409002297245,1900.7438288719127,2976738
2020-07-15,1921.2989501953125,1943.7467287078305,1875.8876901786132,1879.241859392305,5569321
2020-07-16,1926.3421630859375,2011.0331206978376,1913.714028140258,1934.3156120214092,8582118
2020-07-17,1897.0341796875,1934.2291539445812,1887.8108816781694,1928.2814767515335,4509135
2020-07-20,1903.19775390625,1919.575650968446,1888.457772819011,1897.2500754680846,2952646
2020-07-21,1917.98095703125,1929.703956284737,1897.3791616462736,1922.2477878339507,2665286
2020-07-22,1888.5867919921875,1923.109713519894,1882.768329165536,1923.109713519894,2861534
2020-07-23,1871.562255859375,1888.5866457748555,1864.4939436549241,1888.5866457748555,2265766
2020-07-24,1859.6666259765625,1864.4938787738874,1831.8243753406698,1857.166926407,3665100
2020-07-27,1902.249267578125,1909.3175795074992,1864.9248682909592,1866.2178598797905,4248480
2020-07-28,1990.9920654296875,1999.8275102486741,1909.3180755175918,1909.3180755175918,8092319
2020-07-29,1961.9427490234375,2018.7912478368662,1936.0829123730934,1975.6915200862927,6090431
2020-07-30,1964.9163818359375,2032.5829472994697,1958.6669219682865,1970.4330622296136,7098496
2020-07-31,1966.553955078125,2012.5845826602138,1945.9092311292054,1985.3023334220566,4723290
2020-08-03,1943.0648193359375,1985.906114373785,1922.8510903865717,1974.355261797093,4012337
2020-08-04,1939.2288818359375,1956.4256291104193,1917.9808027156373,1948.064324992908,2927928
2020-08-05,1947.676513671875,1982.5872898629398,1942.0735495918275,1948.1075109088017,3800641
2020-08-06,1989.569091796875,1999.3957424588887,1952.7188361425883,1961.0369968070584,4748047
2020-08-07,1978.579345703125,2006.7233845939809,1971.3816067725234,1989.4834929737578,3165491
2020-08-10,1967.761474609375,2004.137607590904,1961.943010587337,1998.103644901383,2929353
2020-08-11,1965.2611083984375,1992.931215070563,1961.5547005349317,1967.9333754351624,2774423
2020-08-12,1945.8228759765625,1979.4835843187227,1936.5132956446287,1972.544698709289,3415751
2020-08-13,1943.3233642578125,1982.5872539195755,1939.9185282373933,1959.3134035474761,2695682
2020-08-14,1932.7210693359375,1966.4682835158837,1924.9201867211655,1962.7616647208588,2270405
2020-08-17,1942.41845703125,1956.7276509042433,1929.35932362838,1950.6936889851554,2625630
2020-08-18,1956.5118408203125,1973.1052334564138,1938.0221025439423,1950.5210216724342,3493374
2020-08-19,1945.1766357421875,1969.3124787997808,1941.6423745438997,1962.20102504174,2843005
2020-08-20,1941.9439697265625,1962.373192828853,1930.9104004447702,1945.521161941785,2895164
2020-08-21,1938.2808837890625,1957.5894760802782,1931.7727833355927,1948.1075367421527,1975294
2020-08-24,1937.849853515625,1948.0643617234116,1922.2476694187735,1940.0048396921034,2167966
2020-08-25,1933.152099609375,1939.4878440791936,1925.308075042061,1935.1778710923509,1663419
2020-08-26,1942.5042724609375,1948.0209521352517,1910.5673396260054,1932.591337411769,2618149
2020-08-27,1938.108642578125,1971.6835017864764,1932.3764624658206,1953.279832250496,3579393
2020-08-28,1929.6175537109375,1965.3040367208835,1926.6437152014164,1955.3479595821857,2941136
2020-08-31,1945.737060546875,1962.0718140259628,1920.5237217403644,1930.867655609702,6018154
2020-09-01,1936.3409423828125,1963.6229772688987,1931.9878291627792,1955.8650287195485,3610908
2020-09-02,1952.54638671875,1955.6496505086088,1932.2895198154101,1936.9012736938155,2084137
2020-09-03,1982.15625,2003.275114155251,1955.0034246575342,1955.0034246575342,4654146
2020-09-04,1972.9324951171875,2003.4901494011954,1950.649859421649,1961.0369322954584,5231303
2020-09-07,2005.9049072265625,2020.0846786482896,1968.2357790763672,1973.1059651913527,4620401
2020-09-08,2024.135498046875,2060.554766665717,2005.9043980535184,2013.5760651337196,7453998
2020-09-09,2006.4212646484375,2033.4448743944602,1999.8270913926017,2004.1370635723272,3866535
2020-09-10,2009.43798828125,2024.3936740120585,2003.533453418597,2012.7567506145015,2308813
2020-09-11,2046.4610595703125,2054.1327258149004,2008.5762360296649,2009.265873662943,4145424
2020-09-14,2147.572509765625,2159.942212120523,2053.141202782051,2055.0806899524678,7512131
2020-09-15,2147.572509765625,2187.7415282298266,2124.471230938481,2147.572509765625,7318770
2020-09-16,2157.57177734375,2161.537035384561,2135.4185654669823,2145.4607150897095,3074003
2020-09-17,2121.3251953125,2151.3226442009072,2112.4036790419095,2137.7462316410897,4828176
2020-09-18,2111.7998046875,2155.330517936108,2100.1628813438124,2142.05588956022,4183256
2020-09-21,2125.07470703125,2159.209556924349,2113.7393550926554,2124.816066637426,4598809
2020-09-22,2174.76904296875,2202.3960095618318,2118.7825407056685,2142.056392861508,7499613
2020-09-23,2126.927734375,2172.0963607092435,2076.5442110288495,2163.605632910923,7502280
2020-09-24,2010.386474609375,2111.8863169870165,1984.8284243808987,2111.8863169870165,8424708
2020-09-25,2088.00927734375,2103.266537596577,2027.4973067532917,2041.2029348478256,8228267
2020-09-28,2091.45703125,2106.7142898685615,2039.4787274259481,2103.266312307402,4347166
2020-09-29,2144.98681640625,2164.5111161592336,2091.457089545903,2098.827183877881,6995811
2020-09-30,2148.34814453125,2159.2954285665587,2120.505690328836,2145.5035216375904,3917166
2020-10-01,2175.19970703125,2189.4657563125415,2148.3486658918328,2163.6059245450706,2610337
2020-10-05,2332.384521484375,2351.607038956644,2243.814595673962,2258.425358864065,17412105
2020-10-06,2339.71142578125,2358.4166620419396,2284.3714277746603,2358.4166620419396,9846367
2020-10-07,2358.37451171875,2387.7254752642025,2329.971826584527,2363.5896220846366,9656101
2020-10-08,2435.737548828125,2486.8538591490787,2413.5843347027453,2413.5843347027453,19839329
2020-10-09,2424.746826171875,2439.3146561230465,2396.344156052118,2422.203985074263,7739245
2020-10-12,2439.444580078125,2460.1324493084694,2414.2312394536425,2426.9456590847917,4623203
2020-10-13,2436.470703125,2460.908122005074,2424.1009973273153,2452.3744602592483,4209878
2020-10-14,2432.18603515625,2460.233653066938,2413.0979731651446,2460.233653066938,4395936
2020-10-15,2372.4541015625,2447.897119842701,2360.680910904799,2433.397154585035,6629355
2020-10-16,2392.104736328125,2399.3329503437703,2364.403310420735,2380.677940410348,5273773
2020-10-19,2347.306396484375,2401.3674195915205,2343.0213743240615,2401.3674195915205,3331194
2020-10-20,2371.068603515625,2389.1610103297207,2352.846219478079,2358.949231318028,3406273
2020-10-21,2316.0126953125,2379.726071544138,2305.321801026984,2371.0693743031625,4570143
2020-10-22,2312.333251953125,2325.751130662899,2283.7230409416024,2303.5467901102547,5262294
2020-10-23,2325.880859375,2339.038993531473,2311.4242209660115,2326.746528876677,3499091
2020-10-26,2327.093017578125,2345.9213317108815,2311.7707076563547,2328.607939404899,2672752
2020-10-27,2276.8408203125,2353.0197453269852,2271.6036882938483,2337.0915091801853,3537502
2020-10-28,2269.95849609375,2299.1748414029344,2255.9346926143594,2294.0241502026297,3569445
2020-10-29,2279.0048828125,2298.352682018381,2250.957273603878,2257.6662126945153,3105968
2020-10-30,2306.880126953125,2315.103989610664,2269.4399101174863,2281.9921215421514,3427003
2020-11-02,2254.722900390625,2306.8794886019123,2250.7840618334503,2302.680906921554,2571196
2020-11-03,2279.82763671875,2307.0095787369246,2251.650047812619,2254.203730968462,2879269
2020-11-04,2296.75146484375,2356.223141916971,2259.3979020735783,2259.3979020735783,4893928
2020-11-05,2324.928466796875,2345.964277308921,2308.740489882986,2324.322540433377,2816502
2020-11-06,2343.7568359375,2348.7777612860204,2321.1196631429543,2336.4419709613817,3884421
2020-11-09,2360.3349609375,2375.397528365028,2333.066366861881,2364.230474376874,3646592
2020-11-10,2293.6787109375,2348.691855836193,2283.939926008834,2334.884465250805,4760020
2020-11-11,2326.74658203125,2331.0749296385166,2288.310728471664,2309.5629574923623,3242441
2020-11-12,2312.24755859375,2348.562367529229,2304.1967864986823,2325.1892809375263,2437505
2020-11-13,2299.954833984375,2306.9233066204406,2281.9055345768393,2299.0025126906075,2548093
2020-11-14,2311.6416015625,2327.7862599579403,2302.7251597108802,2318.2205657095305,298819
2020-11-17,2307.91845703125,2332.9795494398836,2294.067743565188,2332.9795494398836,2827273
2020-11-18,2273.81103515625,2306.316971832417,2256.8440373193826,2303.546871302431,2893762
2020-11-19,2282.68408203125,2316.6616138063814,2277.4469500311766,2282.7707335292334,4167501
2020-11-20,2302.897705078125,2316.5320021761345,2274.5903495627117,2298.3529393787885,2711471
2020-11-23,2358.300537109375,2363.2781375823047,2307.0096104970116,2328.651351683663,3706418
2020-11-24,2356.396484375,2374.5322241313233,2341.636772247623,2367.087379430105,3120516
2020-11-25,2338.433837890625,2365.832202111092,2327.093479142867,2362.4128487214766,3302249
2020-11-26,2355.141357421875,2364.1009131018536,2319.9950787799035,2325.189097612993,2341099
2020-11-27,2319.691162109375,2352.6299284412125,2310.5151923312546,2341.6359681978047,6086808
2020-12-01,2360.5078125,2368.385278735733,2271.9064479696062,2319.12876501716,3605017
2020-12-02,2380.2021484375,2384.660262821729,2339.429021328647,2353.755897027541,2509032
2020-12-03,2345.48828125,2401.280640557241,2338.0003243041824,2401.280640557241,2852548
2020-12-04,2361.156982421875,2370.9390904362444,2336.4420749289857,2346.6570177108483,2686527
2020-12-07,2369.943603515625,2375.3973642229153,2342.6316855755986,2350.29294601502,1996400
2020-12-08,2421.537841796875,2428.6796166676804,2365.399078425881,2371.934926788797,4277818
2020-12-09,2433.22412109375,2458.50163080341,2417.9449260529914,2436.8598910956334,3659996
2020-12-10,2410.28369140625,2447.50748083731,2406.7776875745376,2439.4567120169218,2127801
2020-12-11,2409.677490234375,2430.5399965201896,2393.186445458349,2417.5549551760864,1795408
2020-12-14,2421.88427734375,2427.338039172978,2386.0023075857775,2425.6066996300583,2483658
2020-12-15,2390.589599609375,2419.2864583915157,2384.9194222348624,2411.7551761692657,2365509
2020-12-16,2436.167236328125,2441.0150704078296,2389.6374974237838,2405.6957100495592,2565149
2020-12-17,2456.943115234375,2470.3609923893687,2428.202930306891,2433.396947270114,2863460
2020-12-18,2476.6806640625,2508.710438466664,2463.8687120318123,2482.7403511119364,6076692
2020-12-21,2441.318115234375,2498.7553795518334,2410.889912368563,2476.680804052588,2705195
2020-12-22,2486.6357421875,2496.287872975966,2440.019353135344,2453.307465051131,2881737
2020-12-23,2518.016357421875,2526.889470499167,2480.532822836096,2489.709004800413,2790988
2020-12-24,2518.5361328125,2528.9241688271745,2495.898744190108,2518.233063890685,1807144
2020-12-28,2535.89208984375,2553.465222554479,2512.1728306328737,2519.098186471972,2108994
2020-12-29,2536.84521484375,2555.4571145602285,2527.755682424074,2527.755682424074,1994151
2020-12-30,2518.4921875,2551.733810031321,2512.172758209987,2540.220364011721,2637968
2020-12-31,2478.1962890625,2514.7708391324995,2462.8306496839796,2510.4424900117892,4040956
2021-01-01,2534.8974609375,2545.0690805621957,2492.2632254893065,2493.1288952446,2681440
2021-01-04,2631.159912109375,2640.94202267513,2545.8914406733347,2553.7257942773526,5113293
2021-01-05,2677.516357421875,2695.9118383773275,2631.2896804059933,2631.2896804059933,5801309
2021-01-06,2641.5908203125,2695.2623362421655,2629.211702595182,2683.575796483287,3726716
2021-01-07,2625.4033203125,2666.998795023496,2597.2257270343957,2661.934542331728,3717827
2021-01-08,2701.66796875,2707.814306989968,2648.9487785771425,2674.918864641624,5879039
2021-01-11,2749.755615234375,2796.1122554222325,2723.872183847599,2796.1122554222325,9508039
2021-01-12,2748.37109375,2778.799294319537,2726.8591205939383,2749.756038242285,3611458
2021-01-13,2734.607177734375,2750.2325576380786,2706.2998216292235,2748.501218287976,3572801
2021-01-14,2819.386474609375,2833.0901214033906,2706.3750614291084,2736.384305228133,6931542
2021-01-15,2804.339111328125,2839.5954577091984,2784.0871775340647,2805.7700994774764,4131692
2021-01-18,2794.2783203125,2824.634412874287,2764.4858990565126,2818.7800235945138,4160906
2021-01-19,2828.06005859375,2843.9319995684277,2803.1681069244155,2804.035423789182,2975735
2021-01-20,2869.778076171875,2886.3871093851058,2833.611005365385,2836.1261395670062,3453446
2021-01-21,2839.465576171875,2870.0816939738183,2829.2746023872464,2866.482413463697,2778546
2021-01-22,2864.8349609375,2883.829119158745,2811.7549894065555,2811.7549894065555,3052459
2021-01-25,2854.60009765625,2896.6649664565352,2843.6284120445052,2869.90815593311,2272887
2021-01-27,2828.364013671875,2867.7401189418397,2798.831828845749,2862.145966901448,2786662
2021-01-28,2772.421875,2840.462843356283,2761.3635845411322,2801.433582913219,3083938
2021-01-29,2698.526123046875,2790.028042485611,2688.681992986553,2784.1302460870274,5445659
2021-02-01,2722.81103515625,2745.0576260045864,2640.1991113404724,2688.6820349492,3985846
2021-02-02,2778.406005859375,2796.2294087390983,2732.047964493846,2752.8635680328466,2881837
2021-02-03,2775.4580078125,2806.6380138555264,2743.0202226311612,2786.68972142083,2505866
2021-02-04,2765.396484375,2808.242065615907,2754.5984314876746,2789.334515140999,2057261
2021-02-05,2738.943603515625,2780.4882137372515,2713.834819396082,2774.503599551176,2366135
2021-02-08,2787.6435546875,2797.964541919402,2736.515049968468,2766.3074725517463,2526592
2021-02-09,2755.37939453125,2815.1376650902857,2744.191089516285,2771.0779175109137,2658751
2021-02-10,2786.949462890625,2792.2399689811728,2738.3797160414965,2762.4043520441965,2127983
2021-02-11,2780.6181640625,2792.153521939731,2762.4479161633303,2788.4240166752766,1165882
2021-02-12,2767.435302734375,2814.87750331554,2759.8028702973493,2761.710925469774,2777404
2021-02-15,2723.245361328125,2783.220247051006,2716.046587894049,2783.220247051006,2630853
2021-02-16,2696.315185546875,2747.3566649630898,2688.6827534456943,2732.0486043077217,3435770
2021-02-17,2665.35205078125,2717.174243346874,2641.4574242446233,2693.1061957536344,3678426
2021-02-18,2651.692138671875,2686.861679247864,2628.8382473684624,2658.327030083912,4189909
2021-02-19,2664.267578125,2677.5373576665384,2615.957856052445,2652.2551540267127,3725028
2021-02-22,2565.9140625,2685.2135640669753,2552.6440693978784,2685.2135640669753,5366696
2021-02-23,2584.778076171875,2626.235871043088,2574.1968511413097,2575.9314851380354,3832829
2021-02-24,2556.9375,2604.856767390992,2533.563135920015,2577.6662929597965,3774549
2021-02-25,2597.874267578125,2627.883304283941,2574.586724879215,2579.4003758655426,4224073
2021-02-26,2510.27587890625,2577.970019670967,2497.8732022539252,2567.258568983201,5553153
2021-03-01,2536.2080078125,2571.5945792798725,2516.7801941721673,2537.7692205642184,3265871
2021-03-02,2607.458740234375,2623.6341187801536,2556.8507048475676,2567.2585096162825,3306469
2021-03-03,2653.20947265625,2657.459241182454,2599.26218680881,2632.307048625571,3509857
2021-03-04,2645.056640625,2672.5939556672793,2615.8715079641565,2621.8993188286727,3916760
2021-03-05,2608.93310546875,2656.765556276552,2599.0023675543516,2615.9150500997966,3203686
2021-03-08,2607.979248046875,2630.572902034325,2598.4821676540846,2615.8285105623227,2003125
2021-03-09,2646.14111328125,2659.974778934964,2595.099628042051,2607.979160169022,1942397
2021-03-10,2663.487060546875,2682.784863519715,2653.989981882737,2666.999736695888,3053778
2021-03-12,2652.212158203125,2703.427272886223,2637.8148220722114,2666.9999564084487,2938317
2021-03-15,2659.323974609375,2687.815423184263,2637.511036432186,2637.511036432186,3097083
2021-03-16,2697.399658203125,2724.2430807853034,2653.990393888261,2653.990393888261,4894756
2021-03-17,2699.9140625,2736.384779967567,2675.9328352603716,2693.0189355940715,3838390
2021-03-18,2633.607421875,2728.968860189192,2590.718649137438,2711.1888660681852,3656306
2021-03-19,2645.49072265625,2687.8158418309376,2606.2880299135104,2627.970958614954,5776626
2021-03-22,2714.3984375,2722.8981860522467,2618.1262549990556,2644.189171980529,2821646
2021-03-23,2725.630126953125,2748.5272080136174,2708.5006184778117,2723.375018353663,3305973
2021-03-24,2706.983154296875,2734.0434021564593,2698.3531808099215,2698.396589009078,2207104
2021-03-25,2658.196533203125,2715.439453933757,2645.316791339809,2699.263865194064,3179786
2021-03-26,2659.8876953125,2704.294281315624,2639.2889175122286,2680.57307776039,3697370
2021-03-30,2739.464111328125,2765.396804537564,2654.770480508778,2673.938270618232,4694008
2021-03-31,2756.203125,2779.7506943892795,2716.436560008494,2736.3848489229877,3530069
2021-04-01,2745.05810546875,2788.4239523165975,2727.711766729611,2767.695162222246,4285076
2021-04-05,2809.1533203125,2830.0557474921484,2732.9162305693408,2750.2625728769854,5317862
2021-04-06,2831.529541015625,2840.462947750376,2801.43368587289,2840.462947750376,2291562
2021-04-07,2837.341064453125,2842.6751916443673,2805.5973857734098,2826.586417156742,2491268
2021-04-08,2877.19384765625,2892.5019064803846,2832.700447644889,2836.1263071037056,2578118
2021-04-09,2881.443603515625,2909.2845610184704,2869.084337551264,2908.9809154011305,2911129
2021-04-12,2815.787841796875,2895.1907496618546,2786.8627372733504,2881.4436915230553,3791828
2021-04-13,2692.195068359375,2787.55651925577,2665.3082444337592,2787.55651925577,8654596
2021-04-15,2791.849609375,2807.7215505195786,2677.7974404373754,2740.9815594108586,6062760
2021-04-16,2771.207275390625,2816.17773757436,2760.3226186084125,2800.5660346866675,3224657
2021-04-19,2742.283203125,2765.8741854997706,2719.1258792929543,2748.5278437907723,2679106
2021-04-20,2727.32177734375,2797.4010349028745,2711.536649930642,2797.097389246974,3141893
2021-04-22,2704.988037109375,2730.313648680331,2693.2358505605457,2730.313648680331,1988980
2021-04-23,2696.92236328125,2705.161875244965,2680.9204060801317,2693.0194365615953,1615309
2021-04-26,2689.3759765625,2734.6498711860604,2678.317687359321,2690.4601225628116,2490260
2021-04-27,2716.436767578125,2719.992851877007,2691.284575285735,2693.886526212534,1471417
2021-04-28,2709.585205078125,2732.915948373883,2699.0905843667165,2732.005223147303,1639037
2021-04-29,2701.908935546875,2738.4230612333586,2693.452595888234,2728.232087798586,1621395
2021-04-30,2632.87060546875,2716.480086208157,2619.297179947084,2687.815218760269,3072305
2021-05-03,2634.041259765625,2649.652962984519,2605.4198038643194,2623.5466412362357,1545831
2021-05-04,2645.099365234375,2680.0088658330087,2632.306442654751,2656.41789162885,1990777
2021-05-05,2684.952392578125,2688.161422170152,2647.397535345978,2662.66239468542,1939289
2021-05-06,2698.613037109375,2718.171074908476,2666.132062625608,2693.4525440741136,1791671
2021-05-07,2717.217041015625,2740.591400951939,2698.9167814086395,2717.303857404851,1912540
2021-05-10,2728.145263671875,2744.3640470832393,2710.3652675169637,2728.53551392094,2137153
2021-05-11,2708.2841796875,2713.0544232417296,2681.0068903295523,2710.365655812237,2415625
2021-05-12,2677.92822265625,2706.0292105281887,2663.18383272709,2706.0292105281887,1978558
2021-05-14,2646.61767578125,2687.381572475243,2636.643530845486,2687.381572475243,2043935
2021-05-17,2662.44580078125,2667.172635087634,2633.17385818776,2649.6528777218728,2890462
2021-05-18,2678.968505859375,2709.4980186496305,2669.6014409102313,2688.682412872553,2098538
2021-05-19,2673.070556640625,2704.2939635319494,2660.147620153961,2674.8051903568094,1986041
2021-05-20,2653.989501953125,2678.968269026844,2647.137783689476,2660.14753615003,2329027
2021-05-21,2671.76953125,2678.4478285826176,2649.7397681664884,2654.8568528343612,1685566
2021-05-24,2672.637451171875,2693.019401554007,2664.3979393152686,2672.637451171875,1652260
2021-05-25,2714.036376953125,2726.4561002580645,2686.233713053899,2694.8620672893585,1841613
2021-05-26,2752.820556640625,2758.4856931352156,2705.1462966966087,2719.2655174034353,1923753
2021-05-27,2771.558837890625,2804.460204598289,2755.696499676918,2755.8271484711445,5959785
2021-05-28,2739.833984375,2787.2467266316285,2732.9049175016894,2779.8384723550903,1763701
2021-05-31,2753.386962890625,2763.14859899798,2726.76099180802,2745.4122790029396,1652799
2021-06-01,2748.027099609375,2762.7999905568436,2729.7243501352878,2761.6235129033576,1377441
2021-06-02,2727.501708984375,2753.648492779045,2714.9077173465566,2746.1532090944156,2240078
